,arxiv_link,pdf_link,title,authors,abstract,submitted
521,https://arxiv.org/abs/2003.10769,https://arxiv.org/pdf/2003.10769,Estimating Uncertainty and Interpretability in Deep Learning for Coronavirus (COVID-19) Detection,"Authors: Biraja Ghoshal, Allan Tucker","Abstract: …medical diagnosis is essential for gaining clinicians trust in the technology and therefore improve treatment. Today, the 2019 Coronavirus (SARS-CoV-2) infections are a major healthcare challenge around the world. Detecting COVID-19 in X-ray images is crucial for diagnosis, assessment and treatment. However, diagnostic uncertainty in the report is a challeng… ▽ More","Submitted 27 March, 2020; v1 submitted 22 March, 2020; originally announced March 2020."
522,https://arxiv.org/abs/2003.10303,https://arxiv.org/pdf/2003.10303,From Bit To Bedside: A Practical Framework For Artificial Intelligence Product Development In Healthcare,"Authors: David Higgins, Vince I. Madai","Abstract: Artificial Intelligence (AI) in healthcare holds great potential to expand access to high-quality medical care, whilst reducing overall systemic costs. Despite hitting the headlines regularly and many publications of proofs-of-concept, certified products are failing to breakthrough to the clinic. AI in… ▽ More","Submitted 23 March, 2020; originally announced March 2020."
523,https://arxiv.org/abs/2003.09944,https://arxiv.org/pdf/2003.09944,Boosting test-efficiency by pooled testing strategies for SARS-CoV-2,"Authors: Rudolf Hanel, Stefan Thurner","Abstract: In the current COVID19 crisis many national healthcare systems are confronted with an acute shortage of tests for confirming SARS-CoV-2 infections. For low overall infection levels in the population, pooling of samples can drastically amplify the testing efficiency. Here we present a formula to estimate the optimal pooling size, the efficiency gain (tested p… ▽ More","Submitted 22 March, 2020; originally announced March 2020."
524,https://arxiv.org/abs/2003.09861,https://arxiv.org/pdf/2003.09861,A SIDARTHE Model of COVID-19 Epidemic in Italy,"Authors: Giulia Giordano, Franco Blanchini, Raffaele Bruno, Patrizio Colaneri, Alessandro Di Filippo, Angela Di Matteo, Marta Colaneri, the COVID19 IRCCS San Matteo Pavia Task Force","Abstract: …that will develop life-threatening symptoms is important since the disease frequently requires hospitalisation (and even Intensive Care Unit admission) and challenges the healthcare system capacity. We show how the basic reproduction number can be redefined in the new framework, thus capturing the potential for epidemic containment. Simulation results are co… ▽ More","Submitted 22 March, 2020; originally announced March 2020."
525,https://arxiv.org/abs/2003.09660,https://arxiv.org/pdf/2003.09660,NeuCrowd: Neural Sampling Network for Representation Learning with Crowdsourced Labels,"Authors: Yang Hao, Wenbiao Ding, Zhongqin Wu, Zitao Liu","Abstract: Representation learning approaches require a massive amount of discriminative training data, which is unavailable in many scenarios, such as healthcare, smart city, education, etc. In practice, people refer to crowdsourcing to get annotated labels. However, due to issues like data privacy, budget limitation, shortage of domain-specific annotators, the number… ▽ More","Submitted 23 September, 2020; v1 submitted 21 March, 2020; originally announced March 2020."
526,https://arxiv.org/abs/2003.09320,https://arxiv.org/pdf/2003.09320,"The early phase of the COVID-19 outbreak in Lombardy, Italy","Authors: D Cereda, M Tirani, F Rovida, V Demicheli, M Ajelli, P Poletti, F Trentini, G Guzzetta, V Marziano, A Barone, M Magoni, S Deandrea, G Diurno, M Lombardo, M Faccini, A Pan, R Bruno, E Pariani, G Grasselli, A Piatti, M Gramegna, F Baldanti, A Melegaro, S Merler","Abstract: …swabs between symptomatic and asymptomatic. The transmission potential of COVID-19 is very high and the number of critical cases may become largely unsustainable for the healthcare system in a very short-time horizon. We observed a slight decrease of the reproduction number, possibly connected with an increased population awareness and early effect of interv… ▽ More","Submitted 20 March, 2020; originally announced March 2020."
527,https://arxiv.org/abs/2003.09288,https://arxiv.org/pdf/2003.09288,FedNER: Privacy-preserving Medical Named Entity Recognition with Federated Learning,"Authors: Suyu Ge, Fangzhao Wu, Chuhan Wu, Tao Qi, Yongfeng Huang, Xing Xie","Abstract: Medical named entity recognition (NER) has wide applications in intelligent healthcare. Sufficient labeled data is critical for training accurate medical NER model. However, the labeled data in a single medical platform is usually limited. Although labeled datasets may exist in many different medical platforms, they cannot be directly shared since medical da… ▽ More","Submitted 25 March, 2020; v1 submitted 20 March, 2020; originally announced March 2020."
528,https://arxiv.org/abs/2003.08797,https://arxiv.org/pdf/2003.08797,Teacher-Student chain for efficient semi-supervised histology image classification,"Authors: Shayne Shaw, Maciej Pajak, Aneta Lisowska, Sotirios A Tsaftaris, Alison Q O'Neil","Abstract: Deep learning shows great potential for the domain of digital pathology. An automated digital pathology system could serve as a second reader, perform initial triage in large screening studies, or assist in reporting. However, it is expensive to exhaustively annotate large histology image databases, since medical specialists are a scarce resource. In this paper, we apply the semi-supervised teache… ▽ More","Submitted 20 March, 2020; v1 submitted 17 March, 2020; originally announced March 2020."
529,https://arxiv.org/abs/2003.08767,https://arxiv.org/pdf/2003.08767,A Review of Computational Approaches for Evaluation of Rehabilitation Exercises,"Authors: Yalin Liao, Aleksandar Vakanski, Min Xian, David Paul, Russell Baker","Abstract: Recent advances in data analytics and computer-aided diagnostics stimulate the vision of patient-centric precision healthcare, where treatment plans are customized based on the health records and needs of every patient. In physical rehabilitation, the progress in machine learning and the advent of affordable and reliable motion capture sensors have been cond… ▽ More","Submitted 19 March, 2020; v1 submitted 29 February, 2020; originally announced March 2020."
530,https://arxiv.org/abs/2003.08530,https://arxiv.org/pdf/2003.08530,Super Low Resolution RF Powered Accelerometers for Alerting on Hospitalized Patient Bed Exits,"Authors: Michael Chesser, Asangi Jayatilaka, Renuka Visvanathan, Christophe Fumeaux, Alanson Sample, Damith C. Ranasinghe","Abstract: …Most falls occur in bedrooms and near the bed. Technological interventions to mitigate the risk of falling aim to automatically monitor bed-exit events and subsequently alert healthcare personnel to provide timely supervisions. We observe that frequency-domain information related to patient activities exist predominantly in very low frequencies. Therefore, w… ▽ More","Submitted 18 March, 2020; originally announced March 2020."
531,https://arxiv.org/abs/2003.08239,https://arxiv.org/pdf/2003.08239,Patient-centric HetNets Powered by Machine Learning and Big Data Analytics for 6G Networks,"Authors: Mohammed S. Hadi, Ahmed Q. Lawey, Taisir E. H. El-Gorashi, Jaafar M. H. Elmirghani","Abstract: …one of the highest forthcoming priorities of future 6G Heterogeneous Networks (HetNets). In this paper, we introduce an interdisciplinary approach linking the concepts of e-healthcare, priority, big data analytics (BDA) and radio resource optimization in a multi-tier 5G network. We employ three machine learning (ML) algorithms, namely, naive Bayesian (NB) cl… ▽ More","Submitted 18 March, 2020; originally announced March 2020."
532,https://arxiv.org/abs/2003.08119,https://arxiv.org/pdf/2003.08119,The Future of Digital Health with Federated Learning,"Authors: Nicola Rieke, Jonny Hancox, Wenqi Li, Fausto Milletari, Holger Roth, Shadi Albarqouni, Spyridon Bakas, Mathieu N. Galtier, Bennett Landman, Klaus Maier-Hein, Sebastien Ourselin, Micah Sheller, Ronald M. Summers, Andrew Trask, Daguang Xu, Maximilian Baust, M. Jorge Cardoso","Abstract: …Machine Learning has emerged as a promising approach for building accurate and robust statistical models from medical data, which is collected in huge volumes by modern healthcare systems. Existing medical data is not fully exploited by ML primarily because it sits in data silos and privacy concerns restrict access to this data. However, without access to su… ▽ More","Submitted 18 March, 2020; originally announced March 2020."
533,https://arxiv.org/abs/2003.07977,https://arxiv.org/pdf/2003.07977,Assessing Robustness to Noise: Low-Cost Head CT Triage,"Authors: Sarah M. Hooper, Jared A. Dunnmon, Matthew P. Lungren, Sanjiv Sam Gambhir, Christopher Ré, Adam S. Wang, Bhavik N. Patel","Abstract: Automated medical image classification with convolutional neural networks (CNNs) has great potential to impact healthcare, particularly in resource-constrained healthcare systems where fewer trained radiologists are available. However, little is known about how well a trained CNN can perform on images with the increase… ▽ More","Submitted 28 March, 2020; v1 submitted 17 March, 2020; originally announced March 2020."
534,https://arxiv.org/abs/2003.07678,https://arxiv.org/pdf/2003.07678,An Overview and Case Study of the Clinical AI Model Development Life Cycle for Healthcare Systems,"Authors: Charles Lu, Julia Strout, Romane Gauriau, Brad Wright, Fabiola Bezerra De Carvalho Marcruz, Varun Buch, Katherine Andriole","Abstract: Healthcare is one of the most promising areas for machine learning models to make a positive impact. However, successful adoption of AI-based systems in… ▽ More","Submitted 26 March, 2020; v1 submitted 2 March, 2020; originally announced March 2020."
